filename,img_path,lbl_path,denomination_class,condition,is_torn,augmentation_type,pair_id,orig_img_path
train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_photo.txt,100000,torn_clean,true,photometric,train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/val_indoor/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM.jpg
train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_light.txt,100000,light_aug,true,light_pair,train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/val_indoor/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM.jpg
train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_dark.txt,100000,dark_aug,true,dark_pair,train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/val_indoor/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM.jpg
train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM_local.txt,100000,local_aug,true,local_only,train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/val_indoor/images/train_100k_torn_clean_0025_jpg.rf.2JGNzhjxkE6bYsy1saeM.jpg
train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.txt,10000,indoor,false,original,train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg
train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_photo.txt,10000,indoor,false,photometric,train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg
train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_light.txt,10000,light_aug,false,light_pair,train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg
train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_dark.txt,10000,dark_aug,false,dark_pair,train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg
train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b_local.txt,10000,local_aug,false,local_only,train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_10k_indoor_0001_jpg.rf.cgZjHskp99raTdOdPu0b.jpg
train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.txt,20000,indoor,false,original,train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg
train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_photo.txt,20000,indoor,false,photometric,train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg
train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_light.txt,20000,light_aug,false,light_pair,train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg
train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_dark.txt,20000,dark_aug,false,dark_pair,train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg
train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE_local.txt,20000,local_aug,false,local_only,train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_20k_indoor_0006_jpg.rf.B1IwaRdE79Hh2OxvEwKE.jpg
train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.txt,100000,indoor,false,original,train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg
train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_photo.txt,100000,indoor,false,photometric,train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg
train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_light.txt,100000,light_aug,false,light_pair,train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg
train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_dark.txt,100000,dark_aug,false,dark_pair,train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg
train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt_local.txt,100000,local_aug,false,local_only,train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_indoor_0033_jpg.rf.cu0jCKRbHaWIUgybuVDt.jpg
train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.txt,100000,torn_clean,true,original,train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg
train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_photo.txt,100000,torn_clean,true,photometric,train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg
train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_light.txt,100000,light_aug,true,light_pair,train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg
train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_dark.txt,100000,dark_aug,true,dark_pair,train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg
train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo_local.txt,100000,local_aug,true,local_only,train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_100k_torn_clean_0003_jpg.rf.0HlQOA65lbG6NODoxhLo.jpg
train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.txt,50000,torn_clean,true,original,train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg
train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_photo.txt,50000,torn_clean,true,photometric,train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg
train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_light.txt,50000,light_aug,true,light_pair,train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg
train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_dark.txt,50000,dark_aug,true,dark_pair,train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg
train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf_local.txt,50000,local_aug,true,local_only,train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_torn_clean_0012_jpg.rf.3tqo7uarNykddDS48Yaf.jpg
train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.txt,200000,indoor,false,original,train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg
train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_photo.txt,200000,indoor,false,photometric,train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg
train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_light.txt,200000,light_aug,false,light_pair,train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg
train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_dark.txt,200000,dark_aug,false,dark_pair,train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg
train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc_local.txt,200000,local_aug,false,local_only,train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_200k_indoor_0032_jpg.rf.fafKfLmakxlLIqsmXZVc.jpg
train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.txt,500000,torn_clean,true,original,train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg
train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_photo.txt,500000,torn_clean,true,photometric,train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg
train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_light.txt,500000,light_aug,true,light_pair,train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg
train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_dark.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_dark.txt,500000,dark_aug,true,dark_pair,train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg
train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_local.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di_local.txt,500000,local_aug,true,local_only,train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_500k_torn_clean_0012_jpg.rf.JeXS9FulFsZfmhQkO3Di.jpg
train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.jpg,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/labels/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.txt,50000,indoor,false,original,train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.jpg
train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_photo.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_photo.txt,50000,indoor,false,photometric,train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.jpg
train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_light.jpg,/home/thaimq/CashVision/results_c2/fold_1/val_augmented/labels/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV_light.txt,50000,light_aug,false,light_pair,train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV,/home/thaimq/CashVision/results/protocol_a_kfold/fold_2/train/images/train_50k_indoor_0011_jpg.rf.1RhMHw6oReeeuL245bTV.jpg
